corp_label,구분,fy,rcept_no,report_nm,rcept_dt,section_title,table_index,row_index,원문헤더,원문행,비고_원문,겸직인원_언급,fetched_at,status,raw_path,raw_sha256
한국금융지주,지주,2023,20250320000836,[기재정정]사업보고서 (2023.12),20250320,1. 임원 및 직원 등의 현황,11,245,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-16T12:12:39+09:00,000,raw/document/20250320000836.zip,e2c61b7d6f16d37e99797935aa75bba84fc46e6dad40dec2b6722d85cd7dcafa
한국금융지주,지주,2023,20250320000836,[기재정정]사업보고서 (2023.12),20250320,1. 임원 및 직원 등의 현황,11,246,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"금융지주 | 남 | 48 | - | 9 | - | 57 | 3.60 | 10,054 | 178 | - | - | - | -",,N,2026-09-16T12:12:39+09:00,000,raw/document/20250320000836.zip,e2c61b7d6f16d37e99797935aa75bba84fc46e6dad40dec2b6722d85cd7dcafa
한국금융지주,지주,2023,20250320000836,[기재정정]사업보고서 (2023.12),20250320,1. 임원 및 직원 등의 현황,11,247,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"금융지주 | 여 | 14 | - | - | - | 14 | 4.23 | 1,635 | 125 | -",,N,2026-09-16T12:12:39+09:00,000,raw/document/20250320000836.zip,e2c61b7d6f16d37e99797935aa75bba84fc46e6dad40dec2b6722d85cd7dcafa
한국금융지주,지주,2023,20250320000836,[기재정정]사업보고서 (2023.12),20250320,1. 임원 및 직원 등의 현황,11,248,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 62 | - | 9 | - | 71 | 3.72 | 11,689 | 168 | -",,N,2026-09-16T12:12:39+09:00,000,raw/document/20250320000836.zip,e2c61b7d6f16d37e99797935aa75bba84fc46e6dad40dec2b6722d85cd7dcafa
한국금융지주,지주,2024,20250320000910,사업보고서 (2024.12),20250320,1. 임원 및 직원 등의 현황,10,249,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-16T12:13:36+09:00,000,raw/document/20250320000910.zip,9d3a8ec7e6619ff54b7632cf2c2eab067c0b8975c027b261aa4848aad672f22d
한국금융지주,지주,2024,20250320000910,사업보고서 (2024.12),20250320,1. 임원 및 직원 등의 현황,10,250,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"금융지주 | 남 | 63 | - | 10 | - | 73 | 3.25 | 12,645 | 191 | - | - | - | -",,N,2026-09-16T12:13:36+09:00,000,raw/document/20250320000910.zip,9d3a8ec7e6619ff54b7632cf2c2eab067c0b8975c027b261aa4848aad672f22d
한국금융지주,지주,2024,20250320000910,사업보고서 (2024.12),20250320,1. 임원 및 직원 등의 현황,10,251,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"금융지주 | 여 | 14 | - | - | - | 14 | 4.27 | 1,825 | 136 | -",,N,2026-09-16T12:13:36+09:00,000,raw/document/20250320000910.zip,9d3a8ec7e6619ff54b7632cf2c2eab067c0b8975c027b261aa4848aad672f22d
한국금융지주,지주,2024,20250320000910,사업보고서 (2024.12),20250320,1. 임원 및 직원 등의 현황,10,252,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 77 | - | 10 | - | 87 | 3.42 | 14,470 | 182 | -",,N,2026-09-16T12:13:36+09:00,000,raw/document/20250320000910.zip,9d3a8ec7e6619ff54b7632cf2c2eab067c0b8975c027b261aa4848aad672f22d
메리츠금융지주,지주,2024,20250328001697,[기재정정]사업보고서 (2024.12),20250328,1. 임원 및 직원 등의 현황,8,253,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-16T12:16:56+09:00,000,raw/document/20250328001697.zip,7cc127ead1dd04bddb2089fcfda285f664a59657276d39fb467049c9f288cd34
메리츠금융지주,지주,2024,20250328001697,[기재정정]사업보고서 (2024.12),20250328,1. 임원 및 직원 등의 현황,8,254,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"경영관리 | 남 | 12 | - | 14 | - | 26 | 2.8 | 5,254 | 202 | - | - | - | -",,N,2026-09-16T12:16:56+09:00,000,raw/document/20250328001697.zip,7cc127ead1dd04bddb2089fcfda285f664a59657276d39fb467049c9f288cd34
메리츠금융지주,지주,2024,20250328001697,[기재정정]사업보고서 (2024.12),20250328,1. 임원 및 직원 등의 현황,8,255,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"경영관리 | 여 | 9 | - | 1 | - | 10 | 5.9 | 1,697 | 170 | -",,N,2026-09-16T12:16:56+09:00,000,raw/document/20250328001697.zip,7cc127ead1dd04bddb2089fcfda285f664a59657276d39fb467049c9f288cd34
메리츠금융지주,지주,2024,20250328001697,[기재정정]사업보고서 (2024.12),20250328,1. 임원 및 직원 등의 현황,8,256,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 21 | - | 15 | - | 36 | 3.7 | 6,951 | 193 | -",,N,2026-09-16T12:16:56+09:00,000,raw/document/20250328001697.zip,7cc127ead1dd04bddb2089fcfda285f664a59657276d39fb467049c9f288cd34
동양생명보험,보험자회사,2024,20250331000321,[기재정정]사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,10,257,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-08-31T15:10:08+09:00,000,raw/document/20250331000321.zip,55fd85102ab0345aa14537588ae8ef13cb6972d2d19d0ab3ed4e975ab622a222
동양생명보험,보험자회사,2024,20250331000321,[기재정정]사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,10,258,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"관리부문 | 남 | 263 | 1 | 23 | 2 | 286 | 11.5 | 36,002 | 126 | 153 | 270 | 423 | -",,N,2026-08-31T15:10:08+09:00,000,raw/document/20250331000321.zip,55fd85102ab0345aa14537588ae8ef13cb6972d2d19d0ab3ed4e975ab622a222
동양생명보험,보험자회사,2024,20250331000321,[기재정정]사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,10,259,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"관리부문 | 여 | 257 | - | 9 | 4 | 266 | 13.6 | 23,158 | 87 | -",,N,2026-08-31T15:10:08+09:00,000,raw/document/20250331000321.zip,55fd85102ab0345aa14537588ae8ef13cb6972d2d19d0ab3ed4e975ab622a222
동양생명보험,보험자회사,2024,20250331000321,[기재정정]사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,10,260,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"영업부문 | 남 | 101 | - | - | - | 101 | 13.7 | 14,663 | 145 | -",,N,2026-08-31T15:10:08+09:00,000,raw/document/20250331000321.zip,55fd85102ab0345aa14537588ae8ef13cb6972d2d19d0ab3ed4e975ab622a222
동양생명보험,보험자회사,2024,20250331000321,[기재정정]사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,10,261,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"영업부문 | 여 | 204 | - | - | - | 204 | 21.4 | 21,276 | 104 | -",,N,2026-08-31T15:10:08+09:00,000,raw/document/20250331000321.zip,55fd85102ab0345aa14537588ae8ef13cb6972d2d19d0ab3ed4e975ab622a222
동양생명보험,보험자회사,2024,20250331000321,[기재정정]사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,10,262,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"자산운용부문 | 남 | 46 | - | 2 | - | 48 | 10.3 | 7,020 | 146 | -",,N,2026-08-31T15:10:08+09:00,000,raw/document/20250331000321.zip,55fd85102ab0345aa14537588ae8ef13cb6972d2d19d0ab3ed4e975ab622a222
동양생명보험,보험자회사,2024,20250331000321,[기재정정]사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,10,263,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"자산운용부문 | 여 | 30 | - | 2 | 2 | 32 | 9.2 | 2,626 | 82 | -",,N,2026-08-31T15:10:08+09:00,000,raw/document/20250331000321.zip,55fd85102ab0345aa14537588ae8ef13cb6972d2d19d0ab3ed4e975ab622a222
동양생명보험,보험자회사,2024,20250331000321,[기재정정]사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,10,264,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 901 | 1 | 36 | 8 | 937 | 14.2 | 104,746 | 112 | -",,N,2026-08-31T15:10:08+09:00,000,raw/document/20250331000321.zip,55fd85102ab0345aa14537588ae8ef13cb6972d2d19d0ab3ed4e975ab622a222
KB라이프생명보험,보험자회사,2024,20250331002307,[기재정정]사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,15,265,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-16T12:19:19+09:00,000,raw/document/20250331002307.zip,b8bed860df56dcdca736d6a647aae64f672aeba14516c75f49245edbe48f8f68
KB라이프생명보험,보험자회사,2024,20250331002307,[기재정정]사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,15,266,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"전사 | 남 | 321 | 321 | 30 | 30 | 351 | 9.6 | 41,878 | 119 | 129 | 180 | 308 | -",,N,2026-09-16T12:19:19+09:00,000,raw/document/20250331002307.zip,b8bed860df56dcdca736d6a647aae64f672aeba14516c75f49245edbe48f8f68
KB라이프생명보험,보험자회사,2024,20250331002307,[기재정정]사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,15,267,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"전사 | 여 | 325 | 325 | 40 | 40 | 365 | 10.0 | 33,763 | 93 | -",,N,2026-09-16T12:19:19+09:00,000,raw/document/20250331002307.zip,b8bed860df56dcdca736d6a647aae64f672aeba14516c75f49245edbe48f8f68
KB라이프생명보험,보험자회사,2024,20250331002307,[기재정정]사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,15,268,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 646 | 646 | 70 | 70 | 716 | 9.8 | 75,641 | 106 | -",,N,2026-09-16T12:19:19+09:00,000,raw/document/20250331002307.zip,b8bed860df56dcdca736d6a647aae64f672aeba14516c75f49245edbe48f8f68
신한라이프생명보험,보험자회사,2024,20250331002840,[기재정정]사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,13,269,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-16T12:19:52+09:00,000,raw/document/20250331002840.zip,736c8177431afaa0bd42ff38fbefe98eb497f532915ddece60e1af02173b2033
신한라이프생명보험,보험자회사,2024,20250331002840,[기재정정]사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,13,270,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"보험업 | 남 | 657 | 7 | 7 | - | 664 | 13.7 | 87,112 | 133 | 152 | 476 | 628 | -",,N,2026-09-16T12:19:52+09:00,000,raw/document/20250331002840.zip,736c8177431afaa0bd42ff38fbefe98eb497f532915ddece60e1af02173b2033
신한라이프생명보험,보험자회사,2024,20250331002840,[기재정정]사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,13,271,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"보험업 | 여 | 876 | 1 | 10 | - | 886 | 16.5 | 90,574 | 103 | -",,N,2026-09-16T12:19:52+09:00,000,raw/document/20250331002840.zip,736c8177431afaa0bd42ff38fbefe98eb497f532915ddece60e1af02173b2033
신한라이프생명보험,보험자회사,2024,20250331002840,[기재정정]사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,13,272,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 1,533 | 8 | 17 | - | 1,550 | 15.3 | 177,686 | 116 | -",,N,2026-09-16T12:19:52+09:00,000,raw/document/20250331002840.zip,736c8177431afaa0bd42ff38fbefe98eb497f532915ddece60e1af02173b2033
신한라이프생명보험,보험자회사,2024,20250331002957,[기재정정]사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,13,273,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-16T12:20:25+09:00,000,raw/document/20250331002957.zip,3f0044b117f702acc0c79b032d9f80fe44934c45b53c6dcddb7d29905544c576
신한라이프생명보험,보험자회사,2024,20250331002957,[기재정정]사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,13,274,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"보험업 | 남 | 657 | 7 | 7 | - | 664 | 13.7 | 87,112 | 133 | 152 | 476 | 628 | -",,N,2026-09-16T12:20:25+09:00,000,raw/document/20250331002957.zip,3f0044b117f702acc0c79b032d9f80fe44934c45b53c6dcddb7d29905544c576
신한라이프생명보험,보험자회사,2024,20250331002957,[기재정정]사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,13,275,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"보험업 | 여 | 876 | 1 | 10 | - | 886 | 16.5 | 90,574 | 103 | -",,N,2026-09-16T12:20:25+09:00,000,raw/document/20250331002957.zip,3f0044b117f702acc0c79b032d9f80fe44934c45b53c6dcddb7d29905544c576
신한라이프생명보험,보험자회사,2024,20250331002957,[기재정정]사업보고서 (2024.12),20250331,1. 임원 및 직원 등의 현황,13,276,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 1,533 | 8 | 17 | - | 1,550 | 15.3 | 177,686 | 116 | -",,N,2026-09-16T12:20:25+09:00,000,raw/document/20250331002957.zip,3f0044b117f702acc0c79b032d9f80fe44934c45b53c6dcddb7d29905544c576
