corp_label,구분,fy,rcept_no,report_nm,rcept_dt,section_title,table_index,row_index,위원회명,구성,소속이사명,설치목적및권한사항,비고,구분,열수일치,원문헤더,원문행,fetched_at,status,raw_path,raw_sha256
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,15,2430,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결 여부 | 이사 등의 성명·최용호(100%) | 이사 등의 성명·조강래(100%) | 이사 등의 성명·이승천(100%) | 이사 등의 성명·김효신(100%) | 이사 등의 성명·노태식(100%) | 이사 등의 성명·조동환(100%) | 이사 등의 성명·정재수(100%),2024.03.28 | 1. 감사위원후보추천위원회 위원장 선임 | 가결 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 주2) | 찬성,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,16,2431,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결 여부 | 이사의 성명·김태오(100%) | 이사의 성명·최용호(100%) | 이사의 성명·김효신(100%),찬반여부,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,16,2432,ESG위원회,,,,,,Y,위원회명 | 개최일자 | 의안내용 | 가결 여부 | 이사의 성명·김태오(100%) | 이사의 성명·최용호(100%) | 이사의 성명·김효신(100%),ESG위원회 | 2024.02.07 | 1. ESG 경영 체계 고도화(컨설팅) 완료 보고 | 보고 | - | - | -,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,16,2433,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결 여부 | 이사의 성명·김태오(100%) | 이사의 성명·최용호(100%) | 이사의 성명·김효신(100%),2. 新 ESG 경영 전략체계 및 로드맵 수립 | 가결 | 찬성 | 찬성 | 찬성,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,16,2434,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결 여부 | 이사의 성명·김태오(100%) | 이사의 성명·최용호(100%) | 이사의 성명·김효신(100%),3. ESG 경영 2023년 주요 실적 및 2024년 주요 추진사업 | 보고 | - | - | -,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,17,2435,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결 여부 | 이사의 성명·황병우(100%) | 이사의 성명·최용호(100%) | 이사의 성명·김효신(100%),찬반여부,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,17,2436,ESG위원회,,,,,,Y,위원회명 | 개최일자 | 의안내용 | 가결 여부 | 이사의 성명·황병우(100%) | 이사의 성명·최용호(100%) | 이사의 성명·김효신(100%),ESG위원회 | 2024.03.28 | 1. ESG위원회 위원장 선임 | 가결 | 찬성 | 주) | 찬성,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,17,2437,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결 여부 | 이사의 성명·황병우(100%) | 이사의 성명·최용호(100%) | 이사의 성명·김효신(100%),"2024.05.10 | 1. ESG 경영 관련 제 규정(인권경영선언문, 녹색경영방침) 개정 | 가결 | 찬성 | 찬성 | 찬성",2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,17,2438,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결 여부 | 이사의 성명·황병우(100%) | 이사의 성명·최용호(100%) | 이사의 성명·김효신(100%),2. 2023~2024 중대성 평가 결과 | 보고 | - | - | -,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,17,2439,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결 여부 | 이사의 성명·황병우(100%) | 이사의 성명·최용호(100%) | 이사의 성명·김효신(100%),2024.08.07 | 1. 지속가능경영보고서 및 부속 보고서 발간 | 보고 | - | - | -,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,20,2440,사외이사후보 추천위원회,사외이사 4명,,,법적 구성요건 충족 - 전원 사외이사,,Y,위원회명 | 구성 | 성명 | 사외이사 여부 | 위원회 역할 | 비 고,사외이사후보 추천위원회 | 사외이사 4명 | 정재수이승천 김효신 조동환 | 사외이사사외이사사외이사사외이사 | 위원회는 사외이사 후보자를 선정하여 주주총회에 추천 | 법적 구성요건 충족 - 전원 사외이사,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,21,2441,사외이사후보추천위원회,,,,,,Y,위원회명 | 구성원 | 활 동 내 역·개최일자 | 활 동 내 역·의안내용 | 활 동 내 역·가결여부,사외이사후보추천위원회 | 사외이사 정재수사외이사 이승천사외이사 노태식사외이사 조동환 | 2024.02.20 | 1. 그룹통합 사외이사후보군 선정(안) | 가결,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,21,2442,,,,,,,N,위원회명 | 구성원 | 활 동 내 역·개최일자 | 활 동 내 역·의안내용 | 활 동 내 역·가결여부,2024.02.26 | 1. 사외이사 후보(Short-List) 추천의 건 | 가결,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,21,2443,,,,,,,N,위원회명 | 구성원 | 활 동 내 역·개최일자 | 활 동 내 역·의안내용 | 활 동 내 역·가결여부,2024.03.05 | 1. 사외이사 최종후보자 추천(案) | 가결,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,21,2444,,,,,,,N,위원회명 | 구성원 | 활 동 내 역·개최일자 | 활 동 내 역·의안내용 | 활 동 내 역·가결여부,사외이사 정재수사외이사 이승천사외이사 김효신사외이사 조동환 | 2024.03.28 | 1. 사외이사후보추천위원회 위원장 선임 | 가결,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,21,2445,,,,,,,N,위원회명 | 구성원 | 활 동 내 역·개최일자 | 활 동 내 역·의안내용 | 활 동 내 역·가결여부,2024.06.13 | 1. 그룹 통합 사외이사후보군 관리 및 추가 선정(안) | 가결,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,21,2446,,,,,,,N,위원회명 | 구성원 | 활 동 내 역·개최일자 | 활 동 내 역·의안내용 | 활 동 내 역·가결여부,2024.12.26 | 1. 사외이사 예비후보 주주추천 모집(안) | 가결,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,22,2447,감사위원후보 추천위원회,사외이사 전원,,,법적 구성요건 충족 - 전원 사외이사,,Y,위원회명 | 구성 | 성명 | 사외이사 여부 | 위원회 역할 | 비 고,감사위원후보 추천위원회 | 사외이사 전원 | 조동환 최용호 조강래 이승천 김효신노태식정재수 | 사외이사사외이사사외이사사외이사사외이사사외이사사외이사 | 위원회는 감사위원 후보자를 선정하여 주주총회에 추천 | 법적 구성요건 충족 - 전원 사외이사,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,23,2448,감사위원후보추천위원회,,,,,,Y,위원회명 | 구성원 | 활 동 내 역·개최일자 | 활 동 내 역·의안내용 | 활 동 내 역·가결여부,감사위원후보추천위원회 | 사외이사 조동환사외이사 최용호사외이사 조강래사외이사 이승천사외이사 김효신사외이사 노태식사외이사 정재수 | 2024.03.05 | 1. 감사위원회 위원후보 추천(안) | 가결,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,23,2449,,,,,,,N,위원회명 | 구성원 | 활 동 내 역·개최일자 | 활 동 내 역·의안내용 | 활 동 내 역·가결여부,2024.03.28 | 1. 감사위원후보추천위원회 위원장 선임 | 가결,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,24,2450,사외이사후보추천위원회,사외이사 4명,,,,,Y,위원회명 | 구성 | 성명 | 사외이사 여부,사외이사후보추천위원회 | 사외이사 4명 | 정재수이승천김효신조동환 | 사외이사사외이사사외이사사외이사,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,25,2451,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결 여부 | 이사 등의 성명·정재수 (100%) | 이사 등의 성명·이승천 (100%) | 이사 등의 성명·노태식 (100%) | 이사 등의 성명·조동환 (100%),찬반여부,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,25,2452,사외이사 후보추천 위원회,,,,,,Y,위원회명 | 개최일자 | 의안내용 | 가결 여부 | 이사 등의 성명·정재수 (100%) | 이사 등의 성명·이승천 (100%) | 이사 등의 성명·노태식 (100%) | 이사 등의 성명·조동환 (100%),사외이사 후보추천 위원회 | 2024.02.20 | 1. 그룹 통합 사외이사후보군 선정(안) | 가결 | 찬성 | 찬성 | 찬성 | 찬성,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,25,2453,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결 여부 | 이사 등의 성명·정재수 (100%) | 이사 등의 성명·이승천 (100%) | 이사 등의 성명·노태식 (100%) | 이사 등의 성명·조동환 (100%),2024.02.26 | 1. 사외이사 후보(Short-List) 추천의 건 | 가결 | 찬성 | 주1) | 찬성 | 찬성,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,25,2454,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결 여부 | 이사 등의 성명·정재수 (100%) | 이사 등의 성명·이승천 (100%) | 이사 등의 성명·노태식 (100%) | 이사 등의 성명·조동환 (100%),2024.03.05 | 1. 사외이사 최종후보자 추천(案) | 가결 | 찬성 | 주1) | 찬성 | 찬성,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,26,2455,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결 여부 | 이사 등의 성명·정재수 (100%) | 이사 등의 성명·이승천 (100%) | 이사 등의 성명·김효신 (100%) | 이사 등의 성명·조동환 (100%),찬반여부,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,26,2456,사외이사 후보추천 위원회,,,,,,Y,위원회명 | 개최일자 | 의안내용 | 가결 여부 | 이사 등의 성명·정재수 (100%) | 이사 등의 성명·이승천 (100%) | 이사 등의 성명·김효신 (100%) | 이사 등의 성명·조동환 (100%),사외이사 후보추천 위원회 | 2024.03.28 | 1. 사외이사후보추천위원회 위원장 선임 | 가결 | 주2) | 찬성 | 찬성 | 찬성,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,26,2457,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결 여부 | 이사 등의 성명·정재수 (100%) | 이사 등의 성명·이승천 (100%) | 이사 등의 성명·김효신 (100%) | 이사 등의 성명·조동환 (100%),2024.06.13. | 1. 그룹 통합 사외이사후보군 관리 및 추가 선정(안) | 가결 | 찬성 | 찬성 | 찬성 | 찬성,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,26,2458,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결 여부 | 이사 등의 성명·정재수 (100%) | 이사 등의 성명·이승천 (100%) | 이사 등의 성명·김효신 (100%) | 이사 등의 성명·조동환 (100%),2024.12.26 | 1. 사외이사 예비후보 주주추천 모집(안) | 가결 | 찬성 | 찬성 | 찬성 | 찬성,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
iM금융지주,,2024,20250318000693,사업보고서 (2024.12),20250318,1. 이사회에 관한 사항,5,2459,보수위원회,사외이사 3명(2023년 3월 ~ 2024년 3월),노태식(위원장) 조강래 정재수,* 설치 목적 1. 보수 및 지급방식에 관한 사항의 결정 2. 보수체계 연차보고서의 작성 및 공시에 관한 사항의 결정 3. 그 밖에 보수체계와 관련한 사항의 결정 * 권한 사항 1. 변동보상 대상이 되는 임직원의 보수와 관련한 사항 결의 2. 변동보상이 되는 임직원의 결정 결의 3. 기타 위원회에서 위임한 사항 결의 4. 장단기 목표 설정 심의5. 자회사등에 대한 사업목표의 부여 및 사업계획 심의6. 자회사등의 경영성과 평가 및 보상에 관한 사항 심의 7. 주식매수선택권 부여 및 취소 심의,,,Y,위원회명 | 구성 | 소속이사명 | 설치목적 및 권한사항 | 비 고,보수위원회 | 사외이사 3명(2023년 3월 ~ 2024년 3월) | 노태식(위원장) 조강래 정재수 | * 설치 목적 1. 보수 및 지급방식에 관한 사항의 결정 2. 보수체계 연차보고서의 작성 및 공시에 관한 사항의 결정 3. 그 밖에 보수체계와 관련한 사항의 결정 * 권한 사항 1. 변동보상 대상이 되는 임직원의 보수와 관련한 사항 결의 2. 변동보상이 되는 임직원의 결정 결의 3. 기타 위원회에서 위임한 사항 결의 4. 장단기 목표 설정 심의5. 자회사등에 대한 사업목표의 부여 및 사업계획 심의6. 자회사등의 경영성과 평가 및 보상에 관한 사항 심의 7. 주식매수선택권 부여 및 취소 심의 | ,2026-09-16T12:03:30+09:00,000,raw/document/20250318000693.zip,14ede42e7fe43251257b4f0aecc7df8544657c60408846766d68f6de00eac141
